Symbol	BB_001	BB_004	BB_005	MP_001	MP_004	MP_005	SS_001	SS_003	SS_004	SS_005	SS_006	SS_007
CCDC88B	1460	2080	1212	901	2716	1455	1052	1108	963	1605	1164	913
CCDC88C	2945	2767	2857	2082	3884	3569	2950	2945	2002	4141	3679	3131
CCDC89	14	97	1	20	3	1	26	4	0	0	2	2
CCDC9	133	29	106	103	202	231	107	125	206	217	128	120
CCDC90A	25	0	23	20	18	27	47	16	15	53	60	28
CCDC90B	143	33	157	120	67	138	110	177	45	153	209	220
CCDC91	631	465	541	482	152	355	437	421	372	346	506	680
CCDC92	213	124	146	201	240	140	195	245	79	186	265	187
CCDC93	593	376	540	593	260	476	512	623	120	676	756	792
CCDC94	122	191	85	117	94	112	81	129	16	154	172	116
CCDC96	27	82	22	22	30	14	15	12	15	29	53	31
CCDC97	304	118	268	250	218	228	395	333	108	321	363	243
CCDC99	27	0	47	78	4	53	28	65	0	16	36	49
CCHCR1	138	99	107	66	206	148	77	76	64	137	97	148
CCIN	10	0	4	0	3	11	8	7	0	6	10	9
CCL18	16	0	0	2	0	0	12	0	0	0	0	0
CCL2	6	0	0	0	0	0	0	3	0	0	0	0
CCL20	10	0	0	6	0	0	15	40	0	0	5	0
CCL21	3	0	0	6	0	0	2	5	0	0	0	0
CCL22	3	0	0	0	0	0	0	3	0	0	0	0
CCL23	0	0	0	0	0	0	2	0	0	0	0	0
CCL25	0	0	0	0	0	0	0	0	0	0	1	0
CCL27	0	0	0	0	0	0	0	0	0	0	0	3
CCL28	78	72	121	60	29	82	83	104	13	96	94	116
CCL3	271	0	16	118	103	9	228	7	0	20	0	0
CCL3L1	6	0	0	9	3	0	10	1	5	6	0	0
CCL3L3	3	0	2	2	0	0	0	0	0	0	0	0
CCL4	3370	0	54	2779	145	6	4862	264	36	125	4	2
CCL4L1	93	0	1	12	0	0	5	2	0	0	0	0
CCL4L2	54	0	0	20	0	0	154	1	0	3	0	0
CCL5	5682	3408	522	4238	1675	102	5552	844	1232	1688	205	4
CCM2	513	426	682	375	670	982	557	717	243	784	1061	1018
CCNA2	4	0	8	12	0	1	6	11	0	1	1	3
CCNB1	4	0	0	11	15	4	8	18	0	6	10	7
CCNB1IP1	75	32	122	44	23	61	52	61	20	75	101	101
CCNB2	11	0	1	0	0	0	8	7	0	0	4	0
CCNB3	5	0	1	3	7	1	6	1	0	1	2	0
CCNC	122	110	253	154	70	165	141	114	55	175	225	299
CCND1	36	48	1	17	0	0	17	76	18	5	4	4
CCND2	3098	3252	2778	1264	1988	2160	1912	2606	1606	2616	5185	2764
CCND3	1534	1045	2092	998	1334	1657	2011	1823	466	2071	1881	1948
CCNDBP1	371	629	319	305	294	281	342	292	100	368	414	485
CCNE1	7	0	10	1	4	12	2	4	0	23	26	15
CCNE2	18	0	3	12	0	0	11	13	0	0	10	3
CCNF	33	23	14	10	50	5	27	37	0	39	47	16
CCNG1	262	340	511	233	130	311	263	255	83	314	691	705
CCNG2	97	34	107	46	35	104	108	119	23	75	133	109
CCNH	3179	1391	1297	3380	514	693	1816	1881	691	1524	1470	1248
CCNI	1674	1540	2497	1333	1095	1676	1369	1672	606	1973	3557	3054
CCNI2	60	0	17	56	16	21	70	57	0	22	43	33
CCNJ	50	157	84	72	14	48	57	48	25	73	85	95
CCNJL	0	0	0	0	0	8	3	0	0	0	2	0
CCNK	443	91	366	333	127	273	368	362	108	404	547	501
CCNL1	4077	2168	3342	3632	864	2519	3391	4899	1882	4215	6406	5182
CCNL2	1420	528	922	1249	721	1233	1367	1485	166	1149	1015	1252
CCNO	0	0	0	0	0	0	2	0	0	0	0	0
CCNT1	341	78	430	360	79	323	257	284	164	343	424	520
CCNT2	605	200	569	699	138	415	562	621	218	500	577	864
CCNY	460	216	705	354	233	400	372	406	204	743	879	845
CCNYL1	102	147	55	74	35	41	81	88	46	46	110	100
CCNYL2	0	0	0	0	0	7	0	0	2	2	0	0
CCR1	332	0	0	113	0	0	282	9	14	2	3	2
CCR10	7	0	2	1	7	7	5	16	0	0	24	8
CCR2	620	29	5	639	18	1	663	713	84	11	93	1
CCR3	0	0	0	0	0	0	0	3	0	0	2	0
CCR4	44	183	7	9	103	0	28	773	101	18	1599	53
CCR5	1484	462	9	896	92	2	1380	487	154	41	30	1
CCR6	165	0	1	95	51	2	177	823	1	5	445	14
CCR7	82	330	2514	51	170	1750	105	945	38	1824	1228	3204
CCR8	0	0	0	0	0	0	1	52	0	0	21	0
CCR9	4	290	8	3	0	3	0	12	0	8	38	7
CCRL1	0	0	0	0	0	5	0	0	0	0	0	1
CCRL2	41	0	4	23	4	5	36	9	41	6	5	2
CCRN4L	56	0	10	30	12	11	10	18	9	76	34	15
CCS	140	26	172	58	106	114	117	94	90	173	142	168
CCT2	327	260	331	252	115	314	225	280	185	387	358	405
CCT3	409	106	624	192	167	428	266	312	167	640	603	583
CCT4	445	252	566	321	126	460	347	375	95	472	597	643
CCT4P2	0	0	8	13	8	28	15	10	0	7	11	32
CCT5	288	337	357	187	133	221	232	284	114	263	390	273
CCT5P1	0	0	0	0	0	0	0	1	0	0	0	0
CCT6A	294	43	324	182	102	209	216	251	58	229	430	324
CCT6B	8	0	18	19	4	12	7	10	5	10	10	17
CCT6P1	61	0	34	51	20	29	33	30	0	19	37	64
CCT6P2	0	0	1	0	0	0	0	1	0	0	0	1
CCT6P3	74	0	36	55	32	24	52	57	0	36	53	57
CCT7	521	390	598	308	335	483	379	407	371	690	805	653
CCT8	350	62	670	259	69	377	251	315	133	312	489	561
CCT8L1	0	0	0	0	0	4	0	0	0	2	0	0
CCT8P1	0	0	3	1	12	0	3	0	0	0	2	0
CCZ1	52	0	45	65	38	35	89	108	23	87	98	101
CD101	854	227	248	659	163	100	568	139	41	147	78	68
CD109	14	0	0	0	6	2	1	14	0	0	14	15
CD14	3	0	20	3	20	3	7	11	32	21	39	51
CD151	155	0	68	81	51	28	152	101	27	56	89	22
CD160	121	0	19	212	20	6	237	8	51	81	0	0
CD163	10	47	17	0	0	0	8	2	10	7	17	16
CD163L1	0	0	0	0	0	0	2	3	0	2	0	4
CD164	1159	313	769	869	334	569	838	882	351	703	1147	1220
CD164L2	7	0	0	0	0	0	0	2	0	0	1	0
CD177	3	0	0	0	0	0	0	0	0	0	0	0
CD180	0	0	0	0	0	0	0	5	0	0	1	0
CD19	0	0	3	0	0	1	0	5	0	5	0	5
CD1C	0	0	2	0	0	0	0	0	43	2	3	3
CD1D	0	0	4	0	0	2	0	0	0	2	3	4
CD1E	0	0	0	0	0	0	1	0	5	0	0	0
CD2	2295	230	449	1768	232	298	2183	1985	98	381	1029	644
CD200	0	0	6	13	0	10	2	12	0	6	11	34
CD200R1	111	94	50	77	16	43	85	266	27	36	123	102
CD200R1L	0	0	0	0	0	0	0	0	0	0	0	1
CD22	7	0	4	0	5	5	11	0	0	8	2	5
CD226	1077	463	171	1399	178	204	1420	1365	83	239	1015	453
CD244	258	354	64	245	149	45	267	0	63	185	4	10
CD247	1326	1100	1022	814	1014	1241	998	1411	275	1302	1508	1865
CD248	170	193	385	34	56	465	25	0	24	402	0	29
CD24P4	4	0	0	0	0	0	60	45	0	0	0	0
CD27	542	131	441	155	145	418	365	303	168	405	566	550
CD274	35	0	13	40	7	22	68	29	0	10	55	19
CD276	3	0	0	3	0	0	4	9	0	0	0	0
CD28	147	488	908	153	149	572	127	1257	181	598	1917	1822
CD2AP	376	195	338	357	131	230	238	284	150	258	354	391
CD2BP2	331	467	283	162	400	309	261	273	172	329	284	254
CD300A	140	246	76	64	278	62	95	70	29	235	115	29
CD300C	0	0	3	0	0	0	0	0	0	5	3	6
CD300E	0	0	10	0	18	3	3	0	20	9	6	19
CD300LB	9	0	1	0	0	0	0	0	0	7	5	11
CD300LD	0	0	0	0	0	0	0	0	0	6	0	0
CD300LF	0	0	2	0	0	1	0	0	0	3	3	5
CD300LG	7	0	0	0	0	3	0	2	0	0	0	0
CD302	10	29	24	11	0	5	17	25	0	9	30	49
CD320	102	148	141	64	211	145	46	82	12	177	153	118
CD33	0	0	6	0	0	0	6	0	9	10	4	3
CD34	5	0	0	7	0	0	0	2	0	0	0	0
CD36	28	0	16	21	0	2	0	6	0	17	23	28
CD37	764	323	991	463	206	534	761	926	165	867	1339	1364
CD38	56	0	33	25	15	21	35	18	0	32	12	104
CD3D	1435	601	1083	679	403	540	981	744	186	839	1120	840
CD3E	3257	3009	3489	2013	1372	2066	3129	2874	1485	3203	4054	3528
CD3EAP	6	0	1	5	27	7	13	9	0	8	6	13
CD3G	1332	521	1177	948	277	587	1344	993	165	919	1531	1441
CD4	9	0	31	1	32	0	4	2304	11	21	3413	2343
CD40	24	0	9	11	18	13	17	5	7	14	7	19
CD40LG	14	0	8	16	29	2	13	789	18	3	474	347
CD44	5433	2063	4100	4697	1194	3050	4566	6206	1378	3543	7716	5738
CD46	959	436	634	984	192	592	1021	1118	191	641	790	972
CD46P1	0	0	1	0	0	0	0	0	0	0	0	0
CD47	1274	461	1166	1515	349	1151	1036	1809	194	928	1727	2381
CD48	1103	943	2209	590	387	996	951	972	633	1362	2509	1908
CD5	686	982	1372	351	1198	1364	647	1618	527	2231	4369	2811
CD52	1179	91	945	425	230	422	673	563	34	658	1762	1063
CD53	2636	990	1579	2113	439	863	2436	2942	377	1132	1519	1207
CD55	2103	575	1544	2103	148	1234	941	505	179	952	762	1522
CD58	86	76	4	134	24	3	127	152	0	24	71	11
CD59	152	170	88	140	22	63	197	346	74	107	298	220
CD5L	0	0	0	0	0	0	0	0	8	0	0	0
CD6	2056	2547	2463	988	2355	2530	1985	2981	1050	4133	5051	4181
CD63	796	750	151	351	165	80	501	196	344	214	148	47
CD68	48	67	25	50	23	9	13	15	0	26	33	30
CD69	3866	1485	1925	4268	531	950	4101	4715	721	1658	4945	2490
CD7	1490	453	1272	781	498	838	1050	236	253	1353	592	900
CD70	20	0	0	5	0	0	4	9	0	7	16	2
CD72	99	0	10	43	8	6	57	20	9	31	10	14
CD74	908	810	825	416	1220	421	587	930	863	1762	1508	842
CD79A	0	0	113	0	2	38	1	8	0	84	12	15
CD79B	15	32	35	15	55	27	18	31	20	31	94	24
CD80	0	0	0	2	0	0	0	13	0	0	20	0
CD81	1359	1610	471	895	1062	483	1004	744	575	1128	882	646
CD82	326	50	64	120	194	69	221	216	30	114	594	114
CD83	112	75	26	51	49	31	29	50	66	109	236	156
CD84	1459	914	671	1855	507	578	2011	2373	390	1020	1422	397
CD86	0	0	3	1	0	0	0	0	0	0	3	4
CD8A	9296	2683	4383	5837	2615	2168	8725	19	690	5047	5	0
CD8B	1773	956	2435	925	726	1216	1208	0	201	1758	3	9
CD8BP	0	1	1	0	1	3	0	0	0	0	0	0
CD9	220	39	29	68	0	19	185	57	0	13	0	8
CD93	37	168	36	11	42	7	19	104	0	41	47	28
CD96	3123	879	1759	3458	359	1300	2841	2677	272	1295	1802	1666
CD97	3770	2216	1551	1937	3735	2216	2745	2417	784	2929	2379	1668
CD99	1436	1901	510	603	801	231	1135	1049	879	793	1166	437
CD99L2	227	110	116	123	65	105	142	167	27	131	135	135
CD99P1	90	33	36	76	55	71	94	76	11	43	64	82
CDA	0	18	4	0	3	0	0	0	0	6	1	2
CDADC1	57	16	34	43	35	44	69	69	14	54	60	48
CDAN1	204	283	211	149	205	221	218	214	53	262	228	250
CDC123	181	286	127	170	9	74	94	141	76	76	173	123
CDC14A	1269	711	666	1254	443	537	811	1282	190	451	1747	1153
CDC14B	103	64	28	114	23	25	106	62	0	43	74	71
CDC16	380	88	301	427	103	187	399	396	78	230	253	308
CDC20	6	0	2	3	0	0	11	2	0	3	7	0
CDC20B	0	0	0	0	0	0	1	0	0	0	0	0
CDC23	164	0	122	121	49	118	140	136	24	104	130	186
CDC25A	3	0	1	0	0	0	6	0	0	0	3	0
CDC25B	569	1346	1520	389	1854	1555	431	584	952	2169	2951	1879
CDC26	31	71	36	43	13	14	26	49	12	24	42	44
CDC27	394	18	269	351	63	180	364	293	67	208	335	376
CDC34	169	193	93	55	175	74	124	123	72	181	144	100
CDC37	729	776	435	367	518	364	434	503	367	645	669	588
CDC37L1	112	95	209	106	24	138	73	124	86	115	160	298
CDC40	226	36	286	242	103	211	261	209	24	236	287	353
CDC42	1205	878	1725	900	327	1016	814	1092	373	1322	2478	2018
CDC42BPA	12	0	69	4	0	20	28	26	0	14	16	30
CDC42BPB	21	0	66	16	15	112	24	82	22	17	164	70
CDC42BPG	112	130	169	95	142	217	90	88	78	196	129	144
CDC42EP1	1	0	0	1	0	0	17	18	0	0	0	0
CDC42EP2	16	0	18	1	5	12	3	19	0	19	15	23
CDC42EP3	586	0	65	621	132	65	728	542	108	169	298	89
CDC42EP4	29	0	4	11	4	1	32	29	0	4	20	5
CDC42EP5	0	0	0	0	0	0	0	4	0	0	0	0
CDC42P1	0	0	0	0	0	0	0	0	0	0	2	0
CDC42SE1	1631	1639	2950	1342	1703	2749	1899	2515	880	3118	3859	4102
CDC42SE2	1694	1116	2769	1498	536	1317	1494	1766	673	1850	3339	3099
CDC45	0	0	0	0	5	0	0	5	0	3	0	3
CDC5L	305	54	292	339	73	214	231	266	123	260	509	374
CDC6	0	0	0	4	3	1	7	9	0	3	3	2
CDC7	90	0	37	68	0	52	40	47	36	48	56	34
CDC73	494	118	448	590	53	247	431	567	150	354	571	566
CDCA2	3	54	0	3	0	0	0	8	0	0	6	1
CDCA3	7	0	0	0	0	0	5	4	0	0	3	1
CDCA4	92	0	32	38	60	25	80	112	18	81	139	60
CDCA5	0	0	1	5	0	3	9	29	0	0	1	1
CDCA7	32	69	7	0	0	1	18	25	0	21	48	5
CDCA7L	8	83	136	3	18	93	7	15	0	80	43	241
CDCA8	4	50	0	2	0	6	9	8	0	3	9	4
CDCP1	19	32	0	0	0	0	12	26	8	0	3	5
CDCP2	0	0	1	5	0	7	0	0	0	1	0	0
CDH1	32	0	0	9	19	0	128	78	0	3	1	0
CDH11	6	47	0	2	0	0	0	0	0	0	0	0
CDH13	1	0	0	0	0	0	0	9	0	0	0	0
CDH15	1	0	0	0	0	0	0	0	0	0	0	0
CDH16	0	0	0	0	0	0	1	0	0	0	0	0
CDH19	0	0	0	0	0	0	0	4	9	0	0	0
CDH2	0	45	0	0	0	0	0	0	13	0	0	1
CDH20	0	0	8	0	8	0	1	0	0	0	3	3
CDH23	140	199	472	58	127	478	155	252	11	473	284	409
CDH24	22	0	12	14	4	19	23	17	1	23	25	31
CDH26	22	0	17	11	17	30	35	19	0	16	18	37
CDH3	1	0	3	2	0	7	2	18	0	0	3	6
CDH4	9	0	27	1	0	1	0	8	0	0	4	6
CDH5	7	0	0	15	0	0	0	33	0	0	0	0
CDH6	0	0	0	0	0	0	0	1	0	0	0	1
CDHR1	365	0	7	50	23	25	251	51	27	33	2	5
CDHR2	40	0	16	3	3	31	42	7	0	29	12	20
CDHR3	32	99	76	7	17	62	5	46	34	101	127	180
CDHR4	1	0	2	0	3	15	0	12	9	4	1	8
CDIPT	249	273	183	125	211	118	224	224	70	178	237	210
CDK1	7	0	2	2	0	0	10	21	0	0	2	5
CDK10	161	85	149	149	296	227	271	194	69	153	155	166
CDK11A	277	483	307	111	364	387	221	279	74	419	433	305
CDK12	1189	301	1042	1035	479	956	1020	1143	259	1093	1267	1493
CDK13	1380	722	963	1090	992	964	1184	1066	307	1065	1197	1139
CDK14	7	0	0	0	0	0	12	14	0	3	2	4
CDK15	0	0	0	0	0	0	0	0	0	0	0	1
CDK16	412	197	303	350	332	340	373	452	163	522	559	458
CDK17	680	128	386	611	334	328	696	782	215	461	573	697
CDK18	6	0	22	0	7	42	6	7	0	47	8	42
CDK19	133	163	134	184	32	104	130	141	63	116	219	193
CDK2	82	85	82	82	66	76	47	76	23	105	83	90
CDK20	47	0	33	25	19	62	61	59	7	28	32	53
CDK2AP1	11	0	11	10	19	0	16	12	1	15	16	22
CDK2AP2	178	0	55	70	214	34	89	68	22	82	99	71
CDK2AP2P2	0	0	0	0	6	1	1	0	0	0	0	0
CDK4	131	89	103	51	20	81	81	70	35	116	100	88
CDK5	2	0	12	4	0	14	17	17	4	15	20	16
CDK5R1	263	774	2312	217	7	152	294	634	76	763	754	1168
CDK5RAP1	393	372	231	360	134	257	301	323	140	279	320	267
CDK5RAP2	892	373	689	758	574	762	830	791	314	731	717	864
CDK5RAP3	615	644	463	592	679	792	723	711	324	782	520	513
CDK6	760	692	833	520	161	452	514	623	296	613	1437	1867
CDK7	77	31	57	39	5	41	82	31	0	36	76	67
CDK8	121	72	130	74	34	83	88	81	90	97	139	118
CDK9	574	540	357	413	379	387	485	543	298	485	449	391
CDKAL1	307	333	290	275	46	224	194	256	60	175	318	377
CDKL1	72	94	9	41	7	32	44	60	0	24	18	16
CDKL2	5	0	3	10	0	3	2	2	0	6	1	3
CDKL3	21	78	33	19	16	32	18	20	17	24	24	35
CDKL4	0	0	0	0	0	0	8	0	0	0	2	1
CDKL5	56	0	20	36	7	13	30	52	23	17	39	49
CDKN1A	271	0	12	88	82	9	119	279	91	109	272	51
CDKN1B	1558	1061	1804	1221	1173	1015	1205	1204	609	1552	2901	2587
CDKN1C	37	0	6	21	44	4	12	18	0	16	11	3
CDKN2A	42	0	1	21	60	1	17	23	0	11	13	0
CDKN2AIP	354	178	325	257	68	141	228	209	51	281	310	376
CDKN2AIPNL	49	0	64	32	14	29	66	38	27	57	55	53
CDKN2B	6	0	0	5	0	0	0	9	0	0	11	0
CDKN2B-AS1	7	0	2	3	0	0	1	4	0	1	6	0
CDKN2C	57	0	5	20	16	3	29	39	25	26	21	19
CDKN2D	64	458	75	31	202	122	18	64	55	197	233	100
CDKN3	5	0	4	1	0	2	0	2	0	0	1	1
CDNF	9	0	12	17	0	4	10	5	0	1	4	24
CDO1	3	0	2	3	2	0	2	1	0	0	1	0
CDON	19	0	35	17	0	29	3	29	0	21	23	32
CDR1	0	0	0	0	0	0	0	0	42	0	0	0
CDR2	522	284	658	340	252	460	468	540	135	463	832	680
CDR2L	7	0	0	2	0	0	14	2	0	2	2	0
CDS1	20	0	7	28	0	9	17	4	0	7	8	17
CDS2	880	1241	1076	722	471	868	970	926	501	1186	1782	1228
CDSN	0	0	0	0	0	0	1	0	0	0	0	0
CDT1	5	0	8	1	12	4	0	6	0	2	7	2
CDV3	2484	1536	1808	2696	697	910	2353	1328	632	1593	2440	1736
CDY24P	0	1	0	0	0	0	0	0	0	0	0	0
CDYL	328	29	274	235	165	231	311	177	75	292	221	240
CDYL2	166	30	32	93	111	17	152	97	87	102	153	64
CEACAM1	26	0	14	8	1	10	1	45	0	17	38	38
CEACAM19	0	0	4	2	0	15	2	3	0	5	1	5
CEACAM21	65	42	71	86	136	133	84	107	17	141	144	153
CEACAM22P	0	0	2	0	4	0	0	0	0	0	0	0
CEACAM4	0	0	1	0	0	0	0	0	0	0	8	7
CEACAM7	0	0	0	0	0	0	3	0	0	0	0	0
CEACAMP3	0	0	3	20	0	21	5	0	18	1	7	6
CEACAMP5	1	0	1	0	0	0	0	0	0	2	6	1
CEBPA	1	0	1	0	0	0	6	0	0	6	0	0
CEBPB	386	202	298	255	202	107	407	360	136	366	291	217
CEBPD	144	293	21	53	84	4	113	206	148	23	16	24
CEBPE	0	0	4	0	0	5	1	0	0	3	2	2
CEBPG	142	99	136	58	75	173	73	136	46	138	280	220
CEBPZ	474	668	440	458	103	275	331	376	349	498	710	624
CECR1	767	260	719	490	349	667	761	818	175	820	1001	1087
CECR4	0	0	4	0	10	4	6	2	0	0	0	1
CECR5	37	37	122	54	110	180	86	59	1	184	148	171
CECR6	0	26	2	1	0	2	0	2	0	4	2	0
CECR7	2	0	7	13	0	18	0	3	0	2	0	3
CEL	0	0	3	0	6	0	1	2	0	0	2	10
CELA1	0	0	4	0	0	4	0	0	0	1	8	17
CELA3B	0	0	0	0	0	0	0	0	0	0	0	1
CELF1	1466	963	1402	1205	864	1515	1441	1551	472	1470	1562	1732
CELF2	3898	1263	2663	3543	1088	2353	4725	6041	608	2237	3093	3644
CELF5	4	0	2	0	2	0	2	0	0	5	3	1
CELF6	76	178	53	27	28	63	53	39	0	54	42	53
CELSR1	46	32	19	2	32	37	46	29	9	7	20	13
CELSR2	84	31	127	55	133	107	83	67	45	243	129	163
CELSR3	81	32	115	63	51	80	46	42	13	174	91	85
CEMP1	0	0	4	4	11	2	2	3	0	4	4	7
CEND1	0	0	3	0	0	0	0	0	0	0	0	0
CENPA	0	0	2	0	0	9	2	0	0	7	0	7
CENPB	411	606	359	191	577	266	347	369	185	563	577	372
CENPBD1	26	0	24	9	0	3	8	36	0	19	23	9
CENPC1	674	172	611	880	83	392	497	562	110	522	868	987
CENPE	17	28	4	44	10	1	2	28	8	18	35	18
CENPF	60	28	28	41	0	26	13	29	11	14	49	62
CENPH	22	0	18	10	0	5	18	22	15	26	20	34
CENPI	0	0	1	2	0	3	11	5	0	3	5	2
CENPJ	68	0	61	92	14	42	64	54	65	60	48	73
CENPK	29	0	24	25	51	89	61	101	75	135	218	398
CENPL	44	0	35	39	25	24	26	30	24	29	25	35
CENPM	96	0	17	65	99	17	80	68	10	29	68	34
CENPN	14	0	6	5	17	5	27	9	0	27	41	21
CENPO	57	90	36	34	53	34	43	43	0	47	38	46
CENPP	55	0	71	36	14	87	40	45	0	53	35	59
CENPQ	16	0	11	13	0	12	27	24	0	4	11	5
CENPT	470	313	296	292	369	376	495	349	118	408	340	343
CENPV	58	17	70	8	21	24	40	3	19	62	30	61
CENPW	6	0	6	0	0	3	6	3	0	3	3	4
CEP110	900	515	817	946	483	929	843	1014	473	815	1329	1442
CEP120	647	279	556	570	236	378	461	596	84	461	774	723
CEP135	142	164	207	184	80	212	140	207	26	130	238	302
CEP152	102	159	61	102	15	95	87	62	21	86	92	87
CEP164	346	390	214	283	369	294	268	342	141	306	410	287
CEP170	97	186	200	94	28	160	108	122	59	158	210	290
CEP170P1	0	0	0	0	0	0	0	1	0	1	2	2
CEP192	936	228	593	854	215	603	840	847	210	605	802	809
CEP250	524	385	265	311	665	392	469	439	210	347	354	281
CEP290	263	213	173	244	45	144	191	314	184	172	243	268
CEP350	1834	877	1501	1775	465	1187	1601	1701	339	1282	2105	2173
CEP55	0	0	0	0	14	0	5	4	0	0	4	0
CEP57	400	124	398	508	151	298	400	421	60	337	465	475
CEP57L1	43	0	15	40	1	24	63	69	16	36	52	63
CEP63	73	36	129	114	29	119	92	132	56	123	120	192
CEP68	338	153	639	369	188	536	495	674	74	530	575	698
CEP70	177	104	146	103	28	87	98	80	54	101	110	159
CEP72	158	0	84	86	146	131	119	114	10	92	76	118
CEP76	43	47	32	35	22	26	31	32	31	23	41	32
CEP78	194	69	222	182	341	241	181	225	46	439	310	282
CEP97	94	27	113	119	52	75	121	204	22	76	221	175
CEPT1	182	47	143	164	37	113	206	192	11	115	176	254
CERCAM	13	0	4	5	9	4	12	0	0	1	1	1
CERK	1118	1107	807	785	891	827	1080	1777	695	971	1665	1106
CERKL	0	0	0	0	0	0	0	0	0	4	0	1
CES1	0	0	1	0	0	0	0	0	0	0	1	3
CES2	206	35	293	125	134	231	246	184	3	299	266	319
CES3	0	0	9	0	5	1	0	3	0	7	1	6
CES4A	26	0	34	14	6	23	37	84	6	31	78	67
CES5AP1	0	0	0	0	0	0	0	0	0	2	0	0
CETN2	30	90	31	16	8	11	14	9	24	23	47	30
CETN3	41	45	27	25	10	23	15	21	11	19	14	16
CETN4P	6	0	0	1	0	0	4	3	0	0	0	3
CETP	0	0	0	0	2	0	0	0	0	6	2	1
CFB	0	0	0	1	0	0	3	0	0	2	0	1
CFD	12	9	26	23	23	24	10	4	0	15	10	4
CFDP1	79	121	59	47	82	60	39	47	78	106	110	98
CFH	22	47	6	1	17	0	23	112	67	4	126	2
CFHR1	0	0	0	0	0	0	0	0	0	0	0	1
CFI	0	0	0	3	0	0	5	11	11	0	0	0
CFL1	2139	1835	2380	1123	1645	1147	1494	1361	626	2220	2834	1742
CFL2	78	146	98	43	17	43	34	74	18	63	149	158
CFLAR	3279	1974	919	2527	1696	815	3186	2888	668	1260	1598	1281
CFLP1	28	0	11	0	12	14	5	3	0	5	6	22
CFLP2	0	0	0	0	0	0	0	0	0	2	1	0
CFLP3	0	1	0	0	0	0	0	0	0	0	0	0
CFLP6	0	0	0	0	0	2	3	0	0	0	0	0
CFP	5	0	86	4	10	60	11	21	31	46	103	112
CFTR	0	0	0	0	0	0	0	2	0	0	0	0
CGGBP1	703	231	696	712	165	423	696	768	152	517	910	1014
CGN	23	0	26	2	0	14	47	14	0	5	2	4
CGNL1	3	0	0	4	0	1	6	0	4	0	1	0
CGREF1	4	0	3	0	0	0	0	1	0	3	0	0
CGRRF1	54	193	71	69	4	57	47	56	18	55	118	75
CH17-12M21.1	1	0	0	0	0	0	0	0	0	0	0	0
CH25H	28	82	36	64	0	0	147	543	0	10	22	4
CHAC1	16	0	0	1	0	0	0	0	0	2	2	0
CHAC2	7	0	6	3	0	3	0	9	0	2	10	10
CHADL	3	0	13	7	21	15	26	3	38	36	31	14
CHAF1A	88	281	83	78	169	74	76	130	86	115	176	121
CHAF1B	50	0	14	22	8	10	40	18	10	28	32	20
CHCHD1	17	0	5	19	0	19	27	12	0	13	19	23
CHCHD10	29	0	123	16	60	65	37	23	0	64	79	53
CHCHD2	378	764	518	205	267	314	311	250	331	553	717	487
CHCHD3	140	179	169	148	134	166	106	144	53	180	236	179
CHCHD4	18	0	16	21	5	7	21	34	0	3	22	21
CHCHD5	35	35	27	19	23	32	19	40	4	34	45	38
CHCHD6	24	20	48	17	31	55	32	37	15	58	67	50
CHCHD7	346	354	258	232	20	173	218	182	53	171	221	266
CHCHD8	87	63	67	91	33	56	89	94	7	84	76	91
CHCHD9	1	0	0	0	0	0	0	0	0	0	1	0
CHD1	1198	2034	1060	1202	403	761	689	929	740	1320	1865	1706
CHD1L	160	164	218	130	90	164	205	165	134	197	279	260
CHD2	3914	2518	3136	2825	1265	2994	2725	2981	1118	3301	3512	4108
CHD3	2349	3352	4013	1702	2101	3325	1800	2182	1878	4647	4327	6104
CHD4	1843	1991	1830	1221	1550	1674	1157	1020	1226	2253	2483	1918
CHD5	15	0	1	1	0	0	3	0	23	3	1	0
CHD6	1494	615	1095	1199	509	930	1176	1224	341	1145	1191	1493
CHD7	614	609	733	537	279	579	585	835	199	657	1058	1138
CHD8	1151	797	1148	883	558	882	1207	1219	467	1349	1458	1365
CHD9	1266	508	451	1570	228	333	951	813	210	402	570	555
CHDH	9	0	0	3	1	0	1	24	0	1	2	0
CHEK1	40	0	31	38	37	44	9	7	0	38	67	57
CHEK2	5	1	31	8	33	20	5	22	1	20	29	41
CHERP	321	143	191	188	162	237	281	302	113	292	295	233
CHFR	502	578	493	368	541	540	474	427	147	643	500	495
CHGB	0	0	0	0	1	0	0	2	0	1	1	0
CHI3L1	9	0	0	0	0	0	28	20	0	0	0	0
CHI3L2	59	0	60	29	11	39	43	32	10	101	47	259
CHIA	1	0	0	0	0	0	0	0	20	0	0	0
CHIC1	128	0	86	75	9	50	69	99	6	66	93	119
CHIC2	199	46	181	136	50	96	133	147	97	144	179	209
CHID1	162	158	166	138	158	194	148	217	37	169	143	201
CHIT1	5	0	0	4	0	2	2	0	0	0	1	3
CHKA	54	0	133	25	18	68	23	36	26	148	42	108
CHKB	90	0	44	54	67	47	75	61	29	63	72	52
CHL1	5	0	0	0	0	0	1	5	0	0	0	0
CHM	182	67	90	138	17	92	142	184	0	111	139	184
CHML	94	50	175	134	28	114	88	76	23	124	129	271
CHMP1A	332	211	184	240	256	220	274	284	110	336	350	210
CHMP1B	863	579	554	457	413	327	640	602	352	844	917	807
CHMP2A	122	160	107	88	100	74	102	78	249	160	204	91
CHMP2B	151	34	114	144	53	68	120	107	50	87	189	144
